,value,metric,type
708,0.030432100939493605,ade,ml
709,0.11935972364447633,ade,ml
710,0.016250059789091064,ade,ml
711,0.0384065782715897,ade,ml
712,0.09887965686657882,ade,ml
713,0.15240570973167306,ade,ml
714,0.027256890601319562,ade,ml
715,0.012134217316604936,ade,ml
716,0.03246622972411852,ade,ml
717,0.10787589223325358,ade,ml
718,0.0961190087312368,ade,ml
719,0.34925121656002517,ade,ml
720,0.1955809877059347,ade,ml
721,0.1915563486457894,ade,ml
722,0.05150721098969584,ade,ml
723,0.2280803567522458,ade,ml
724,0.02435767767641165,ade,ml
725,0.06384510460057342,ade,ml
726,0.09551608961199179,ade,ml
727,0.1046795659747361,ade,ml
728,0.05725194002474315,ade,ml
729,0.013821417601774154,ade,ml
730,0.032776737185354524,ade,ml
731,0.035970846026893544,ade,ml
732,0.3143553804617994,ade,ml
733,0.20087171677469606,ade,ml
734,0.10663729951453954,ade,ml
735,0.07479605332730681,ade,ml
736,0.0028909396675804223,ade,ml
737,0.02223173085850538,ade,ml
738,0.036239113272691935,ade,ml
739,0.2006448910036115,ade,ml
740,0.038585075278698824,ade,ml
741,0.004552928624309883,ade,ml
742,0.009664297343311416,ade,ml
743,0.20161045457231924,ade,ml
744,0.00426134019670343,ade,ml
745,0.04133884247800605,ade,ml
746,0.3309324358700191,ade,ml
747,0.009180747446276923,ade,ml
748,0.011635692730295735,ade,ml
749,0.005600961265947206,ade,ml
750,0.004986048878024921,ade,ml
751,0.09771747423538192,ade,ml
752,0.005456709952142865,ade,ml
753,0.0022548384330437527,ade,ml
754,0.13228262768511076,ade,ml
755,0.0035484469319434294,ade,ml
756,0.033045762005924934,ade,ml
757,0.011218510037084697,ade,ml
758,0.0054043485305845795,ade,ml
759,0.2685989698274739,ade,ml
760,0.004037087570852622,ade,ml
761,0.005294516818227478,ade,ml
762,0.004239561255306628,ade,ml
763,0.03171166249382264,ade,ml
764,0.04833531862358793,ade,ml
765,0.024562736535881126,ade,ml
766,0.008714064812290348,ade,ml
767,0.0057783439636127695,ade,ml
768,0.07186342838253809,ade,ml
769,0.004512124320058331,ade,ml
770,0.016327245543325448,ade,ml
771,0.017025559259165265,ade,ml
772,0.050796787060587364,ade,ml
773,0.0459187534795628,ade,ml
774,0.30783972829270057,ade,ml
775,0.10990690706498736,ade,ml
776,0.005363615167660582,ade,ml
777,0.032262800850807585,ade,ml
778,0.007089124347649377,ade,ml
779,0.07871963054416174,ade,ml
780,0.007947224627573704,ade,ml
781,0.051172212709625575,ade,ml
782,0.04435579140776371,ade,ml
783,0.053423325019038057,ade,ml
784,0.004538158336830515,ade,ml
785,0.029597723329456923,ade,ml
786,0.03157222508791251,ade,ml
787,0.11337912643333811,ade,ml
788,0.014943199900378418,ade,ml
789,0.013097677423114702,ade,ml
790,0.038433030970923654,ade,ml
791,0.07861936596126258,ade,ml
792,0.016493540436477456,ade,ml
793,0.05849944608001718,ade,ml
794,0.02392967653121916,ade,ml
795,0.048561193885891606,ade,ml
796,0.003942972953657066,ade,ml
797,0.1065219554231023,ade,ml
798,0.03733730589264291,ade,ml
799,0.05911993312283846,ade,ml
800,0.36366977075784856,ade,ml
801,0.050983524991223945,ade,ml
802,0.04783980397457626,ade,ml
803,0.03908578572522258,ade,ml
804,0.16705837523663175,ade,ml
805,0.09623547392665904,ade,ml
806,0.05256136260326219,ade,ml
807,0.18267390895206873,ade,ml
808,0.08246436583411945,ade,ml
809,0.04339197085259026,ade,ml
810,0.05003373552079588,ade,ml
811,0.051645403955548994,ade,ml
812,0.03507402306571796,ade,ml
813,0.052391616508009727,ade,ml
814,0.08210800138939472,ade,ml
815,0.10480864496592524,ade,ml
816,0.20404640437140503,ade,ml
817,0.033788364996097726,ade,ml
818,0.30586448876951455,ade,ml
819,0.01978586750818672,ade,ml
820,0.009776889890405673,ade,ml
