,value,metric,type
706,3.3321309901863416,kde,full
707,-3.2088713529938895,kde,full
708,-3.41424346998369,kde,full
709,-0.4616440467054974,kde,full
710,-5.286172571752251,kde,full
711,-3.509287194345777,kde,full
712,-2.4846291850062534,kde,full
713,-0.6162755604332504,kde,full
714,-3.7603484326454066,kde,full
715,-5.463019704413211,kde,full
716,-3.6317685332217344,kde,full
717,-1.822194788534372,kde,full
718,-3.3809634175015475,kde,full
719,3.892067577817429,kde,full
720,-0.16232356450184127,kde,full
721,3.385938055927628,kde,full
722,-2.9996172974013,kde,full
723,1.9959629998220536,kde,full
724,-4.976164865750702,kde,full
725,-3.0875211554146955,kde,full
726,-2.3784876588196697,kde,full
727,-1.3718362075729864,kde,full
728,-3.1401455479039377,kde,full
729,-5.259065481132518,kde,full
730,-3.62918856156349,kde,full
731,-3.376414569598438,kde,full
732,1.6981735350099636,kde,full
733,1.9789658075779344,kde,full
734,-1.3784508342944615,kde,full
735,-2.4083634254661668,kde,full
736,-5.691653782904632,kde,full
737,-3.492813940561246,kde,full
738,-3.2108401092101944,kde,full
739,0.9029903581925967,kde,full
740,-3.924762842340244,kde,full
741,-5.561056100413188,kde,full
742,-5.4855618072584065,kde,full
743,-1.4743225078083417,kde,full
744,-5.601385195796297,kde,full
745,-3.111965185711848,kde,full
746,2.0668157468630595,kde,full
747,-5.5962034432492525,kde,full
748,-5.49707661403114,kde,full
749,-5.666543174515381,kde,full
750,-5.510097069790061,kde,full
751,-2.16723699239005,kde,full
752,-5.645919764033395,kde,full
753,-5.47971767952853,kde,full
754,-0.5276265373413732,kde,full
755,-5.75244779308525,kde,full
756,-4.445566141617324,kde,full
757,-5.648022059430863,kde,full
758,-5.663077038638971,kde,full
759,0.9590041775210411,kde,full
760,-5.545936638585706,kde,full
761,-5.693590889180481,kde,full
762,-5.73147348697936,kde,full
763,-3.9135915468572406,kde,full
764,-3.5652355626156518,kde,full
765,-5.0487911139119,kde,full
766,-5.609062346801151,kde,full
767,-5.785701440546638,kde,full
768,-2.4786681550941245,kde,full
769,-5.673801499167327,kde,full
770,-5.369525823048097,kde,full
771,-5.295384081568177,kde,full
772,-3.846980602570884,kde,full
